Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_log,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
290,871,2023-01-13 01:00:00,295.0,Bill Payment,5.69035945432406,9.0,Needs improvement,7
291,128,2023-01-13 02:00:00,2755.0,Investment,7.9215356321335495,6.0,Unsatisfactory,10
292,722,2023-01-13 03:00:00,3775.0,Purchase,8.236420527265391,10.0,Unsatisfactory,1
293,151,2023-01-13 04:00:00,4474.0,Investment,8.406261630708956,9.0,Very satisfied,8
294,444,2023-01-13 05:00:00,1455.0,Loan Payment,7.283448228756631,10.0,Unsatisfactory,4
295,767,2023-01-13 06:00:00,1476.0,Loan Payment,7.29776828253138,6.0,Needs improvement,8
296,471,2023-01-13 07:00:00,1786.0,Bill Payment,7.488293515159428,7.0,Excellent,5
297,463,2023-01-13 08:00:00,3665.0,Investment,8.20685642839965,10.0,Unsatisfactory,8
298,730,2023-01-13 09:00:00,924.0,Investment,6.829793737512425,9.0,Good service,7
299,30,2023-01-13 10:00:00,297.0,Bill Payment,5.697093486505405,9.0,Good service,10
300,473,2023-01-13 11:00:00,4200.0,Purchase,8.343077871169383,10.0,Unsatisfactory,5
301,557,2023-01-13 12:00:00,2098.0,Bill Payment,7.649216319820633,7.0,Good service,5
302,80,2023-01-13 13:00:00,4436.0,Bill Payment,8.39773375137891,10.0,Very satisfied,4
303,39,2023-01-13 14:00:00,1814.0,Loan Payment,7.503840746698951,8.0,Good service,9
304,240,2023-01-13 15:00:00,1188.0,Investment,7.080867896690782,3.0,Needs improvement,6
305,557,2023-01-13 16:00:00,2561.0,Loan Payment,7.848543482456679,7.0,Good service,5
306,590,2023-01-13 17:00:00,4380.0,Bill Payment,8.385032287813898,6.0,Excellent,10
307,337,2023-01-13 18:00:00,1598.0,Investment,7.377133712833954,7.0,Unsatisfactory,5
308,908,2023-01-13 19:00:00,1966.0,Bill Payment,7.584264818389059,8.0,Unsatisfactory,10
309,861,2023-01-13 20:00:00,1785.0,Bill Payment,7.487733761436444,9.0,Unsatisfactory,7
310,800,2023-01-13 21:00:00,4872.0,Purchase,8.491465042843506,8.0,Very satisfied,10
311,952,2023-01-13 22:00:00,997.0,Loan Payment,6.905753276311464,9.0,Very satisfied,10
312,280,2023-01-13 23:00:00,1213.0,Loan Payment,7.101675971619444,10.0,Good service,5
313,116,2023-01-14 00:00:00,0.0,Bill Payment,0.0,10.0,Very satisfied,5
314,269,2023-01-14 01:00:00,1129.0,Purchase,7.029972911706386,10.0,Excellent,4
315,916,2023-01-14 02:00:00,206.0,Bill Payment,5.332718793265369,6.0,Needs improvement,3
316,335,2023-01-14 03:00:00,3985.0,Bill Payment,8.29054350077274,7.0,Excellent,8
317,312,2023-01-14 04:00:00,535.0,Bill Payment,6.284134161070802,8.0,Excellent,7
318,53,2023-01-14 05:00:00,4737.0,Purchase,8.463370384718731,8.0,Unsatisfactory,3
319,68,2023-01-14 06:00:00,1420.0,Investment,7.259116128097101,4.0,Excellent,1
320,694,2023-01-14 07:00:00,4513.0,Purchase,8.414938957377482,10.0,Excellent,9
321,34,2023-01-14 08:00:00,1302.0,Bill Payment,7.172424577124845,4.0,Good service,8
322,796,2023-01-14 09:00:00,1204.0,Investment,7.094234845924755,10.0,Good service,4
323,818,2023-01-14 10:00:00,1958.0,Bill Payment,7.580189417944541,9.0,Good service,1
324,386,2023-01-14 11:00:00,3665.0,Purchase,8.20685642839965,6.0,Very satisfied,7
325,249,2023-01-14 12:00:00,4796.0,Purchase,8.475746001502063,10.0,Needs improvement,7
326,111,2023-01-14 13:00:00,2227.0,Investment,7.708859601047175,9.0,Needs improvement,2
327,94,2023-01-14 14:00:00,4264.0,Purchase,8.35819745992578,10.0,Unsatisfactory,2
328,410,2023-01-14 15:00:00,3590.0,Bill Payment,8.186185994226083,4.0,Unsatisfactory,5
329,179,2023-01-14 16:00:00,1027.0,Investment,6.93537044601511,9.0,Needs improvement,4
330,47,2023-01-14 17:00:00,3163.0,Loan Payment,8.059592328887545,10.0,Needs improvement,1
331,794,2023-01-14 18:00:00,3600.0,Bill Payment,8.188966863648876,9.0,Good service,9
332,852,2023-01-14 19:00:00,4217.0,Loan Payment,8.34711636103872,10.0,Excellent,3
333,874,2023-01-14 20:00:00,4079.0,Investment,8.313852267398207,7.0,Good service,1
334,604,2023-01-14 21:00:00,57.0,Investment,4.060443010546419,10.0,Needs improvement,3
335,376,2023-01-14 22:00:00,3673.0,Bill Payment,8.20903626577507,7.0,Very satisfied,9
336,724,2023-01-14 23:00:00,4481.0,Purchase,8.407824654360873,8.0,Very satisfied,7
337,587,2023-01-15 00:00:00,837.0,Bill Payment,6.731018100482083,9.0,Needs improvement,7
338,890,2023-01-15 01:00:00,4732.0,Purchase,8.462314529906248,4.0,Needs improvement,5
339,202,2023-01-15 02:00:00,2099.0,Purchase,7.649692623711514,9.0,Unsatisfactory,3
340,445,2023-01-15 03:00:00,2066.0,Bill Payment,7.633853559681768,10.0,Very satisfied,2
341,919,2023-01-15 04:00:00,828.0,Investment,6.720220155135295,6.0,Good service,4
342,933,2023-01-15 05:00:00,4762.0,Bill Payment,8.46863300080086,8.0,Good service,9
343,297,2023-01-15 06:00:00,3994.0,Loan Payment,8.292798858200374,8.0,Excellent,2
344,308,2023-01-15 07:00:00,3690.0,Investment,8.213652703029998,2.0,Very satisfied,1
345,723,2023-01-15 08:00:00,1821.0,Purchase,7.507690077819904,9.0,Good service,7
346,493,2023-01-15 09:00:00,0.0,Investment,0.0,5.0,Very satisfied,6
347,338,2023-01-15 10:00:00,3124.0,Bill Payment,8.047189562170502,10.0,Unsatisfactory,3
348,945,2023-01-15 11:00:00,1639.0,Investment,7.402451520818244,9.0,Good service,9
349,923,2023-01-15 12:00:00,1553.0,Purchase,7.348587530927593,7.0,Needs improvement,2
350,646,2023-01-15 13:00:00,3589.0,Purchase,8.185907481482324,7.0,Good service,3
351,842,2023-01-15 14:00:00,1914.0,Investment,7.557472901614746,8.0,Unsatisfactory,7
352,66,2023-01-15 15:00:00,1446.0,Loan Payment,7.277247726631484,10.0,Needs improvement,3
353,792,2023-01-15 16:00:00,3327.0,Purchase,8.1101268019411,9.0,Excellent,4
354,422,2023-01-15 17:00:00,3530.0,Loan Payment,8.169336395928386,10.0,Good service,10
355,540,2023-01-15 18:00:00,3069.0,Purchase,8.029432840581244,10.0,Unsatisfactory,2
356,924,2023-01-15 19:00:00,4126.0,Investment,8.325306029752582,8.0,Unsatisfactory,9
357,629,2023-01-15 20:00:00,1008.0,Purchase,6.9167150203536085,10.0,Needs improvement,8
358,493,2023-01-15 21:00:00,1441.0,Loan Payment,7.273786317844895,5.0,Very satisfied,6
359,882,2023-01-15 22:00:00,4562.0,Loan Payment,8.425735580927402,10.0,Needs improvement,4
360,999,2023-01-15 23:00:00,3071.0,Investment,8.030084094267563,10.0,Good service,9
361,962,2023-01-16 00:00:00,274.0,Loan Payment,5.616771097666572,10.0,Unsatisfactory,9
362,317,2023-01-16 01:00:00,3741.0,Loan Payment,8.227375506834035,6.0,Unsatisfactory,7
363,942,2023-01-16 02:00:00,2284.0,Investment,7.734121303328305,5.0,Needs improvement,8
364,837,2023-01-16 03:00:00,3885.0,Purchase,8.265135629937385,10.0,Very satisfied,3
365,626,2023-01-16 04:00:00,3327.0,Investment,8.1101268019411,9.0,Good service,10
366,75,2023-01-16 05:00:00,2056.0,Purchase,7.6290038896529575,10.0,Very satisfied,2
367,714,2023-01-16 06:00:00,3154.0,Purchase,8.056743774975313,10.0,Good service,2
368,939,2023-01-16 07:00:00,3231.0,Purchase,8.080856419640986,9.0,Excellent,9
369,59,2023-01-16 08:00:00,3150.0,Bill Payment,8.055475141757274,10.0,Unsatisfactory,6
370,386,2023-01-16 09:00:00,4910.0,Purchase,8.499232866039245,6.0,Very satisfied,7
371,15,2023-01-16 10:00:00,0.0,Investment,0.0,10.0,Very satisfied,6
372,231,2023-01-16 11:00:00,732.0,Investment,6.597145701886651,10.0,Unsatisfactory,8
373,617,2023-01-16 12:00:00,93.0,Investment,4.543294782270004,10.0,Very satisfied,4
374,677,2023-01-16 13:00:00,4845.0,Bill Payment,8.48590890137647,9.0,Good service,1
375,199,2023-01-16 14:00:00,3380.0,Loan Payment,8.125926802707886,6.0,Unsatisfactory,5
376,916,2023-01-16 15:00:00,3829.0,Bill Payment,8.250620082174692,6.0,Needs improvement,3
377,354,2023-01-16 16:00:00,3374.0,Investment,8.12415060330663,9.0,Unsatisfactory,8
378,35,2023-01-16 17:00:00,1767.0,Investment,7.477604243197589,7.0,Unsatisfactory,5
379,162,2023-01-16 18:00:00,4328.0,Loan Payment,8.37309184744198,10.0,Very satisfied,6
380,757,2023-01-16 19:00:00,2790.0,Bill Payment,7.934155233536322,9.0,Good service,3
381,982,2023-01-16 20:00:00,3297.0,Investment,8.101071503119543,9.0,Unsatisfactory,8
382,799,2023-01-16 21:00:00,2462.0,Purchase,7.809135398120538,10.0,Good service,9
383,895,2023-01-16 22:00:00,338.0,Purchase,5.82600010738045,10.0,Unsatisfactory,2
384,471,2023-01-16 23:00:00,435.0,Investment,6.077642243349034,7.0,Excellent,5
385,531,2023-01-17 00:00:00,779.0,Purchase,6.659293919683638,9.0,Excellent,6
386,964,2023-01-17 01:00:00,3985.0,Loan Payment,8.29054350077274,6.0,Very satisfied,4
387,792,2023-01-17 02:00:00,617.0,Investment,6.42648845745769,9.0,Excellent,4
388,852,2023-01-17 03:00:00,1862.0,Bill Payment,7.529943370601589,10.0,Excellent,3
389,423,2023-01-17 04:00:00,2682.0,Investment,7.894690850425624,6.0,Unsatisfactory,10
390,348,2023-01-17 05:00:00,2134.0,Loan Payment,7.666221925662725,8.0,Good service,4
391,694,2023-01-17 06:00:00,1310.0,Bill Payment,7.1785454837637,10.0,Excellent,9
392,935,2023-01-17 07:00:00,475.0,Loan Payment,6.16541785423142,10.0,Good service,6
393,913,2023-01-17 08:00:00,1974.0,Purchase,7.5883236773352225,9.0,Needs improvement,6
394,147,2023-01-17 09:00:00,1955.0,Purchase,7.578656850594762,6.0,Very satisfied,10
395,374,2023-01-17 10:00:00,2549.0,Purchase,7.843848638152472,7.0,Needs improvement,8
396,688,2023-01-17 11:00:00,2370.0,Loan Payment,7.771067086065406,6.0,Excellent,3
397,675,2023-01-17 12:00:00,2049.0,Loan Payment,7.6255950721324535,10.0,Needs improvement,7
398,416,2023-01-17 13:00:00,1194.0,Investment,7.085901464365611,9.0,Good service,5
399,687,2023-01-17 14:00:00,3944.0,Bill Payment,8.280204233279974,9.0,Very satisfied,8
400,494,2023-01-17 15:00:00,3227.0,Bill Payment,8.07961802938984,7.0,Needs improvement,7
401,559,2023-01-17 16:00:00,2792.0,Loan Payment,7.934871565945176,10.0,Good service,10
402,256,2023-01-17 17:00:00,787.0,Loan Payment,6.669498089857879,3.0,Good service,10
403,960,2023-01-17 18:00:00,3389.0,Purchase,8.128585200374497,7.0,Unsatisfactory,2
404,686,2023-01-17 19:00:00,2428.0,Loan Payment,7.795234929002173,9.0,Very satisfied,7
405,103,2023-01-17 20:00:00,4087.0,Purchase,8.31581113188354,9.0,Good service,2
406,121,2023-01-17 21:00:00,4272.0,Loan Payment,8.360071435644025,7.0,Very satisfied,1
407,419,2023-01-17 22:00:00,2449.0,Bill Payment,7.803843303538772,10.0,Good service,7
408,350,2023-01-17 23:00:00,4841.0,Investment,8.485083137498004,10.0,Unsatisfactory,7
409,657,2023-01-18 00:00:00,1999.0,Loan Payment,7.600902459542082,9.0,Needs improvement,9
410,42,2023-01-18 01:00:00,1076.0,Purchase,6.981934677156389,9.0,Unsatisfactory,3
411,367,2023-01-18 02:00:00,954.0,Investment,6.86171134048073,9.0,Very satisfied,8
412,29,2023-01-18 03:00:00,38.0,Purchase,3.6635616461296463,10.0,Needs improvement,6
413,966,2023-01-18 04:00:00,1907.0,Purchase,7.553810852008231,7.0,Unsatisfactory,9
414,892,2023-01-18 05:00:00,1707.0,Investment,7.443078374348515,10.0,Unsatisfactory,6
415,785,2023-01-18 06:00:00,2824.0,Investment,7.946263643580541,9.0,Excellent,5
416,977,2023-01-18 07:00:00,3375.0,Investment,8.124446855715847,9.0,Unsatisfactory,5
417,14,2023-01-18 08:00:00,2498.0,Loan Payment,7.823645930834952,10.0,Very satisfied,5
418,920,2023-01-18 09:00:00,1675.0,Investment,7.424165281042028,10.0,Good service,3
419,953,2023-01-18 10:00:00,4629.0,Loan Payment,8.440312147080279,7.0,Unsatisfactory,9
420,818,2023-01-18 11:00:00,1580.0,Bill Payment,7.3658128372094716,9.0,Good service,1
421,825,2023-01-18 12:00:00,1743.0,Bill Payment,7.463936604468925,8.0,Good service,10
422,485,2023-01-18 13:00:00,769.0,Purchase,6.646390514847729,10.0,Good service,1
423,189,2023-01-18 14:00:00,2167.0,Purchase,7.681560362559537,10.0,Excellent,9
424,872,2023-01-18 15:00:00,1361.0,Loan Payment,7.216709486709457,8.0,Good service,8
425,295,2023-01-18 16:00:00,3486.0,Purchase,8.156797046675651,9.0,Very satisfied,2
426,183,2023-01-18 17:00:00,1278.0,Bill Payment,7.153833801578843,6.0,Excellent,6
427,864,2023-01-18 18:00:00,0.0,Loan Payment,0.0,10.0,Good service,4
428,548,2023-01-18 19:00:00,3959.0,Loan Payment,8.283999304248526,9.0,Needs improvement,6
429,882,2023-01-18 20:00:00,2617.0,Investment,7.870165946469845,10.0,Needs improvement,4
430,37,2023-01-18 21:00:00,0.0,Loan Payment,0.0,10.0,Good service,3
431,14,2023-01-18 22:00:00,2640.0,Purchase,7.878912912297132,10.0,Very satisfied,5
432,923,2023-01-18 23:00:00,2456.0,Bill Payment,7.806696372521179,7.0,Needs improvement,2
433,635,2023-01-19 00:00:00,1679.0,Purchase,7.426549072397305,10.0,Very satisfied,5
434,595,2023-01-19 01:00:00,248.0,Bill Payment,5.517452896464707,9.0,Unsatisfactory,8
435,159,2023-01-19 02:00:00,3546.0,Investment,8.173857454773621,10.0,Excellent,2
436,494,2023-01-19 03:00:00,3871.0,Bill Payment,8.261526448396468,7.0,Needs improvement,7
437,329,2023-01-19 04:00:00,3113.0,Investment,8.043663352393944,10.0,Very satisfied,3
438,614,2023-01-19 05:00:00,1156.0,Purchase,7.053585727193677,10.0,Very satisfied,10
439,849,2023-01-19 06:00:00,1567.0,Investment,7.357556200910353,9.0,Good service,8
440,83,2023-01-19 07:00:00,3748.0,Loan Payment,8.229244416735913,8.0,Very satisfied,5
441,556,2023-01-19 08:00:00,2167.0,Loan Payment,7.681560362559537,9.0,Very satisfied,10
442,580,2023-01-19 09:00:00,3461.0,Bill Payment,8.149601735736155,7.0,Good service,6
443,560,2023-01-19 10:00:00,309.0,Purchase,5.736572297479192,8.0,Needs improvement,9
444,569,2023-01-19 11:00:00,3708.0,Purchase,8.21851757748959,10.0,Needs improvement,1
445,587,2023-01-19 12:00:00,4063.0,Bill Payment,8.309922989258318,9.0,Needs improvement,7
446,22,2023-01-19 13:00:00,4869.0,Loan Payment,8.490849216076635,7.0,Unsatisfactory,7
447,132,2023-01-19 14:00:00,258.0,Investment,5.556828061699537,10.0,Good service,3
448,465,2023-01-19 15:00:00,2578.0,Bill Payment,7.8551570058813445,8.0,Unsatisfactory,1
449,456,2023-01-19 16:00:00,4139.0,Investment,8.32845106681936,10.0,Very satisfied,4
450,302,2023-01-19 17:00:00,4333.0,Investment,8.374246182096304,6.0,Good service,1
451,955,2023-01-19 18:00:00,4690.0,Purchase,8.453401058328458,4.0,Good service,9
452,930,2023-01-19 19:00:00,2870.0,Loan Payment,7.9624156801210635,8.0,Good service,9
453,267,2023-01-19 20:00:00,733.0,Investment,6.598509028614515,10.0,Unsatisfactory,8
454,799,2023-01-19 21:00:00,579.0,Loan Payment,6.363028103540465,10.0,Good service,9
455,395,2023-01-19 22:00:00,229.0,Purchase,5.438079308923196,9.0,Good service,10
456,120,2023-01-19 23:00:00,1404.0,Bill Payment,7.247792581767846,10.0,Needs improvement,6
457,246,2023-01-20 00:00:00,2844.0,Bill Payment,7.953318346560431,10.0,Needs improvement,3
458,568,2023-01-20 01:00:00,2132.0,Purchase,7.665284718471351,8.0,Good service,3
459,38,2023-01-20 02:00:00,4241.0,Purchase,8.352790135124629,9.0,Very satisfied,3
460,245,2023-01-20 03:00:00,4010.0,Investment,8.296795865770052,9.0,Good service,7
461,21,2023-01-20 04:00:00,4359.0,Purchase,8.38022733634308,10.0,Unsatisfactory,6
462,110,2023-01-20 05:00:00,3099.0,Bill Payment,8.039157390473237,10.0,Good service,2
463,606,2023-01-20 06:00:00,59.0,Loan Payment,4.0943445622221,10.0,Very satisfied,7
464,394,2023-01-20 07:00:00,524.0,Loan Payment,6.263398262591624,10.0,Unsatisfactory,2
465,410,2023-01-20 08:00:00,2801.0,Loan Payment,7.938088726896952,4.0,Unsatisfactory,5
466,987,2023-01-20 09:00:00,2788.0,Loan Payment,7.933438387627489,9.0,Needs improvement,2
467,648,2023-01-20 10:00:00,2628.0,Purchase,7.874358824729881,10.0,Needs improvement,8
468,743,2023-01-20 11:00:00,1847.0,Purchase,7.521859252201629,10.0,Very satisfied,3
469,8,2023-01-20 12:00:00,4681.0,Loan Payment,8.451480648050856,8.0,Good service,1
470,444,2023-01-20 13:00:00,1175.0,Purchase,7.069874128458572,10.0,Unsatisfactory,4
471,328,2023-01-20 14:00:00,2259.0,Investment,7.723120092266331,9.0,Excellent,1
472,887,2023-01-20 15:00:00,424.0,Purchase,6.052089168924417,9.0,Good service,4
473,290,2023-01-20 16:00:00,2278.0,Investment,7.731492029245684,6.0,Good service,2
474,763,2023-01-20 17:00:00,1114.0,Investment,7.016609683894219,8.0,Good service,6
475,511,2023-01-20 18:00:00,4868.0,Purchase,8.4906438561827,10.0,Needs improvement,3
476,912,2023-01-20 19:00:00,4668.0,Loan Payment,8.448700194970938,9.0,Needs improvement,1
477,361,2023-01-20 20:00:00,3366.0,Investment,8.121777419161074,9.0,Needs improvement,4
478,909,2023-01-20 21:00:00,2426.0,Purchase,7.794411205726601,9.0,Unsatisfactory,7
479,599,2023-01-20 22:00:00,1944.0,Bill Payment,7.573017256052546,6.0,Needs improvement,6
480,716,2023-01-20 23:00:00,213.0,Loan Payment,5.365976015021851,8.0,Needs improvement,10
481,219,2023-01-21 00:00:00,78.0,Bill Payment,4.3694478524670215,9.0,Good service,3
482,406,2023-01-21 01:00:00,525.0,Investment,6.26530121273771,9.0,Needs improvement,10
483,992,2023-01-21 02:00:00,3573.0,Bill Payment,8.181440695719374,7.0,Needs improvement,2
484,753,2023-01-21 03:00:00,4466.0,Purchase,8.404472321352118,8.0,Good service,8
485,923,2023-01-21 04:00:00,1474.0,Loan Payment,7.29641326877392,7.0,Needs improvement,2
486,832,2023-01-21 05:00:00,1662.0,Investment,7.416378479192928,8.0,Excellent,1
487,770,2023-01-21 06:00:00,716.0,Purchase,6.57507584059962,10.0,Unsatisfactory,4
488,621,2023-01-21 07:00:00,1635.0,Loan Payment,7.400009517162692,10.0,Needs improvement,10
489,768,2023-01-21 08:00:00,4762.0,Investment,8.46863300080086,10.0,Excellent,4
490,993,2023-01-21 09:00:00,3795.0,Investment,8.241703159729818,9.0,Very satisfied,2
491,794,2023-01-21 10:00:00,1355.0,Investment,7.212294468500341,9.0,Good service,9
492,220,2023-01-21 11:00:00,353.0,Investment,5.869296913133774,9.0,Good service,3
493,595,2023-01-21 12:00:00,3796.0,Bill Payment,8.241966560231802,9.0,Unsatisfactory,8
494,107,2023-01-21 13:00:00,545.0,Bill Payment,6.302618975744905,10.0,Unsatisfactory,6
495,581,2023-01-21 14:00:00,364.0,Bill Payment,5.8998973535824915,8.0,Very satisfied,2
496,609,2023-01-21 15:00:00,3552.0,Investment,8.175547596021026,10.0,Good service,1
497,724,2023-01-21 16:00:00,0.0,Bill Payment,0.0,8.0,Very satisfied,7
498,286,2023-01-21 17:00:00,1355.0,Loan Payment,7.212294468500341,7.0,Excellent,4
499,749,2023-01-21 18:00:00,3019.0,Investment,8.013012110368916,10.0,Very satisfied,10
500,8,2023-01-21 19:00:00,536.0,Loan Payment,6.285998094508865,8.0,Good service,1
501,806,2023-01-21 20:00:00,940.0,Loan Payment,6.846943139585379,10.0,Good service,2
502,189,2023-01-21 21:00:00,2766.0,Bill Payment,7.925518979786926,10.0,Excellent,9
503,81,2023-01-21 22:00:00,2292.0,Investment,7.737616282857904,6.0,Very satisfied,6
504,108,2023-01-21 23:00:00,1956.0,Bill Payment,7.579167967396076,6.0,Good service,5
505,321,2023-01-22 00:00:00,3937.0,Bill Payment,8.278428259199071,8.0,Unsatisfactory,7
506,579,2023-01-22 01:00:00,2551.0,Bill Payment,7.844632644464681,8.0,Unsatisfactory,9
507,686,2023-01-22 02:00:00,1926.0,Investment,7.563719668414366,9.0,Very satisfied,7
508,346,2023-01-22 03:00:00,3370.0,Investment,8.12296471523406,8.0,Unsatisfactory,6
509,863,2023-01-22 04:00:00,1603.0,Bill Payment,7.38025578842646,9.0,Good service,3
510,328,2023-01-22 05:00:00,2935.0,Loan Payment,7.984803389734406,9.0,Excellent,1
511,555,2023-01-22 06:00:00,3635.0,Loan Payment,8.19863945529737,10.0,Very satisfied,5
512,699,2023-01-22 07:00:00,1233.0,Investment,7.1180162044653335,9.0,Good service,3
513,302,2023-01-22 08:00:00,1969.0,Purchase,7.585788821732034,6.0,Good service,1
514,200,2023-01-22 09:00:00,975.0,Bill Payment,6.883462586413092,10.0,Good service,2
515,893,2023-01-22 10:00:00,3688.0,Bill Payment,8.213110697596676,9.0,Needs improvement,9
516,419,2023-01-22 11:00:00,4322.0,Purchase,8.371704884667631,10.0,Good service,7
517,39,2023-01-22 12:00:00,632.0,Investment,6.450470422144176,8.0,Good service,9
518,732,2023-01-22 13:00:00,4458.0,Loan Payment,8.402679804627477,10.0,Unsatisfactory,1
519,307,2023-01-22 14:00:00,4797.0,Investment,8.47595444339964,10.0,Very satisfied,1
520,4,2023-01-22 15:00:00,4736.0,Loan Payment,8.463159302923751,7.0,Needs improvement,4
521,633,2023-01-22 16:00:00,2382.0,Loan Payment,7.776115477098742,10.0,Good service,3
522,848,2023-01-22 17:00:00,2958.0,Investment,7.99260665240021,10.0,Very satisfied,6
523,77,2023-01-22 18:00:00,3309.0,Bill Payment,8.104703468371108,9.0,Good service,5
524,468,2023-01-22 19:00:00,1178.0,Bill Payment,7.072421900537371,9.0,Good service,7
525,179,2023-01-22 20:00:00,4759.0,Bill Payment,8.468002947225466,9.0,Needs improvement,4
526,645,2023-01-22 21:00:00,401.0,Loan Payment,5.996452088619021,10.0,Very satisfied,3
527,823,2023-01-22 22:00:00,3819.0,Bill Payment,8.24800570160062,8.0,Unsatisfactory,4
528,741,2023-01-22 23:00:00,2417.0,Loan Payment,7.790696031174738,9.0,Unsatisfactory,6
529,276,2023-01-23 00:00:00,4874.0,Bill Payment,8.491875383431948,10.0,Good service,5
530,152,2023-01-23 01:00:00,4902.0,Investment,8.497602541651233,10.0,Needs improvement,7
531,164,2023-01-23 02:00:00,4270.0,Purchase,8.359603270841466,9.0,Needs improvement,5
