Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_Category
348,945,2023-01-15 11:00:00,1639.0,Investment,2023,1,15,6,Large
349,923,2023-01-15 12:00:00,1553.0,Purchase,2023,1,15,6,Large
350,646,2023-01-15 13:00:00,3589.0,Purchase,2023,1,15,6,Large
351,842,2023-01-15 14:00:00,1914.0,Investment,2023,1,15,6,Large
352,66,2023-01-15 15:00:00,1446.0,Loan Payment,2023,1,15,6,Medium
353,792,2023-01-15 16:00:00,3327.0,Purchase,2023,1,15,6,Large
354,422,2023-01-15 17:00:00,3530.0,Loan Payment,2023,1,15,6,Large
355,540,2023-01-15 18:00:00,3069.0,Purchase,2023,1,15,6,Large
356,924,2023-01-15 19:00:00,4126.0,Investment,2023,1,15,6,Large
357,629,2023-01-15 20:00:00,1008.0,Purchase,2023,1,15,6,Medium
358,493,2023-01-15 21:00:00,1441.0,Loan Payment,2023,1,15,6,Medium
359,882,2023-01-15 22:00:00,4562.0,Loan Payment,2023,1,15,6,Large
360,999,2023-01-15 23:00:00,3071.0,Investment,2023,1,15,6,Large
361,962,2023-01-16 00:00:00,274.0,Loan Payment,2023,1,16,0,Small
362,317,2023-01-16 01:00:00,3741.0,Loan Payment,2023,1,16,0,Large
363,942,2023-01-16 02:00:00,2284.0,Investment,2023,1,16,0,Large
364,837,2023-01-16 03:00:00,3885.0,Purchase,2023,1,16,0,Large
365,626,2023-01-16 04:00:00,3327.0,Investment,2023,1,16,0,Large
366,75,2023-01-16 05:00:00,2056.0,Purchase,2023,1,16,0,Large
367,714,2023-01-16 06:00:00,3154.0,Purchase,2023,1,16,0,Large
368,939,2023-01-16 07:00:00,3231.0,Purchase,2023,1,16,0,Large
369,59,2023-01-16 08:00:00,3150.0,Bill Payment,2023,1,16,0,Large
370,386,2023-01-16 09:00:00,4910.0,Purchase,2023,1,16,0,Large
371,15,2023-01-16 10:00:00,2481.5,Investment,2023,1,16,0,Large
372,231,2023-01-16 11:00:00,732.0,Investment,2023,1,16,0,Medium
373,617,2023-01-16 12:00:00,93.0,Investment,2023,1,16,0,Small
374,677,2023-01-16 13:00:00,4845.0,Bill Payment,2023,1,16,0,Large
375,199,2023-01-16 14:00:00,3380.0,Loan Payment,2023,1,16,0,Large
376,916,2023-01-16 15:00:00,3829.0,Bill Payment,2023,1,16,0,Large
377,354,2023-01-16 16:00:00,3374.0,Investment,2023,1,16,0,Large
378,35,2023-01-16 17:00:00,1767.0,Investment,2023,1,16,0,Large
379,162,2023-01-16 18:00:00,4328.0,Loan Payment,2023,1,16,0,Large
380,757,2023-01-16 19:00:00,2790.0,Bill Payment,2023,1,16,0,Large
381,982,2023-01-16 20:00:00,3297.0,Investment,2023,1,16,0,Large
382,799,2023-01-16 21:00:00,2462.0,Purchase,2023,1,16,0,Large
383,895,2023-01-16 22:00:00,338.0,Purchase,2023,1,16,0,Small
384,471,2023-01-16 23:00:00,435.0,Investment,2023,1,16,0,Small
385,531,2023-01-17 00:00:00,779.0,Purchase,2023,1,17,1,Medium
386,964,2023-01-17 01:00:00,3985.0,Loan Payment,2023,1,17,1,Large
387,792,2023-01-17 02:00:00,617.0,Investment,2023,1,17,1,Medium
388,852,2023-01-17 03:00:00,1862.0,Bill Payment,2023,1,17,1,Large
389,423,2023-01-17 04:00:00,2682.0,Investment,2023,1,17,1,Large
390,348,2023-01-17 05:00:00,2134.0,Loan Payment,2023,1,17,1,Large
391,694,2023-01-17 06:00:00,1310.0,Bill Payment,2023,1,17,1,Medium
392,935,2023-01-17 07:00:00,475.0,Loan Payment,2023,1,17,1,Small
393,913,2023-01-17 08:00:00,1974.0,Purchase,2023,1,17,1,Large
394,147,2023-01-17 09:00:00,1955.0,Purchase,2023,1,17,1,Large
395,374,2023-01-17 10:00:00,2549.0,Purchase,2023,1,17,1,Large
396,688,2023-01-17 11:00:00,2370.0,Loan Payment,2023,1,17,1,Large
397,675,2023-01-17 12:00:00,2049.0,Loan Payment,2023,1,17,1,Large
398,416,2023-01-17 13:00:00,1194.0,Investment,2023,1,17,1,Medium
399,687,2023-01-17 14:00:00,3944.0,Bill Payment,2023,1,17,1,Large
400,494,2023-01-17 15:00:00,3227.0,Bill Payment,2023,1,17,1,Large
401,559,2023-01-17 16:00:00,2792.0,Loan Payment,2023,1,17,1,Large
402,256,2023-01-17 17:00:00,787.0,Loan Payment,2023,1,17,1,Medium
403,960,2023-01-17 18:00:00,3389.0,Purchase,2023,1,17,1,Large
404,686,2023-01-17 19:00:00,2428.0,Loan Payment,2023,1,17,1,Large
405,103,2023-01-17 20:00:00,4087.0,Purchase,2023,1,17,1,Large
406,121,2023-01-17 21:00:00,4272.0,Loan Payment,2023,1,17,1,Large
407,419,2023-01-17 22:00:00,2449.0,Bill Payment,2023,1,17,1,Large
408,350,2023-01-17 23:00:00,4841.0,Investment,2023,1,17,1,Large
409,657,2023-01-18 00:00:00,1999.0,Loan Payment,2023,1,18,2,Large
410,42,2023-01-18 01:00:00,1076.0,Purchase,2023,1,18,2,Medium
411,367,2023-01-18 02:00:00,954.0,Investment,2023,1,18,2,Medium
412,29,2023-01-18 03:00:00,38.0,Purchase,2023,1,18,2,Small
413,966,2023-01-18 04:00:00,1907.0,Purchase,2023,1,18,2,Large
414,892,2023-01-18 05:00:00,1707.0,Investment,2023,1,18,2,Large
415,785,2023-01-18 06:00:00,2824.0,Investment,2023,1,18,2,Large
416,977,2023-01-18 07:00:00,3375.0,Investment,2023,1,18,2,Large
417,14,2023-01-18 08:00:00,2498.0,Loan Payment,2023,1,18,2,Large
418,920,2023-01-18 09:00:00,1675.0,Investment,2023,1,18,2,Large
419,953,2023-01-18 10:00:00,4629.0,Loan Payment,2023,1,18,2,Large
420,818,2023-01-18 11:00:00,1580.0,Bill Payment,2023,1,18,2,Large
421,825,2023-01-18 12:00:00,1743.0,Bill Payment,2023,1,18,2,Large
422,485,2023-01-18 13:00:00,769.0,Purchase,2023,1,18,2,Medium
423,189,2023-01-18 14:00:00,2167.0,Purchase,2023,1,18,2,Large
424,872,2023-01-18 15:00:00,1361.0,Loan Payment,2023,1,18,2,Medium
425,295,2023-01-18 16:00:00,3486.0,Purchase,2023,1,18,2,Large
426,183,2023-01-18 17:00:00,1278.0,Bill Payment,2023,1,18,2,Medium
427,864,2023-01-18 18:00:00,2481.5,Loan Payment,2023,1,18,2,Large
428,548,2023-01-18 19:00:00,3959.0,Loan Payment,2023,1,18,2,Large
429,882,2023-01-18 20:00:00,2617.0,Investment,2023,1,18,2,Large
430,37,2023-01-18 21:00:00,2481.5,Loan Payment,2023,1,18,2,Large
431,14,2023-01-18 22:00:00,2640.0,Purchase,2023,1,18,2,Large
432,923,2023-01-18 23:00:00,2456.0,Bill Payment,2023,1,18,2,Large
433,635,2023-01-19 00:00:00,1679.0,Purchase,2023,1,19,3,Large
434,595,2023-01-19 01:00:00,248.0,Bill Payment,2023,1,19,3,Small
435,159,2023-01-19 02:00:00,3546.0,Investment,2023,1,19,3,Large
436,494,2023-01-19 03:00:00,3871.0,Bill Payment,2023,1,19,3,Large
437,329,2023-01-19 04:00:00,3113.0,Investment,2023,1,19,3,Large
438,614,2023-01-19 05:00:00,1156.0,Purchase,2023,1,19,3,Medium
439,849,2023-01-19 06:00:00,1567.0,Investment,2023,1,19,3,Large
440,83,2023-01-19 07:00:00,3748.0,Loan Payment,2023,1,19,3,Large
441,556,2023-01-19 08:00:00,2167.0,Loan Payment,2023,1,19,3,Large
442,580,2023-01-19 09:00:00,3461.0,Bill Payment,2023,1,19,3,Large
443,560,2023-01-19 10:00:00,309.0,Purchase,2023,1,19,3,Small
444,569,2023-01-19 11:00:00,3708.0,Purchase,2023,1,19,3,Large
445,587,2023-01-19 12:00:00,4063.0,Bill Payment,2023,1,19,3,Large
446,22,2023-01-19 13:00:00,4869.0,Loan Payment,2023,1,19,3,Large
447,132,2023-01-19 14:00:00,258.0,Investment,2023,1,19,3,Small
448,465,2023-01-19 15:00:00,2578.0,Bill Payment,2023,1,19,3,Large
449,456,2023-01-19 16:00:00,4139.0,Investment,2023,1,19,3,Large
450,302,2023-01-19 17:00:00,4333.0,Investment,2023,1,19,3,Large
451,955,2023-01-19 18:00:00,4690.0,Purchase,2023,1,19,3,Large
452,930,2023-01-19 19:00:00,2870.0,Loan Payment,2023,1,19,3,Large
453,267,2023-01-19 20:00:00,733.0,Investment,2023,1,19,3,Medium
454,799,2023-01-19 21:00:00,579.0,Loan Payment,2023,1,19,3,Medium
455,395,2023-01-19 22:00:00,229.0,Purchase,2023,1,19,3,Small
456,120,2023-01-19 23:00:00,1404.0,Bill Payment,2023,1,19,3,Medium
457,246,2023-01-20 00:00:00,2844.0,Bill Payment,2023,1,20,4,Large
458,568,2023-01-20 01:00:00,2132.0,Purchase,2023,1,20,4,Large
459,38,2023-01-20 02:00:00,4241.0,Purchase,2023,1,20,4,Large
460,245,2023-01-20 03:00:00,4010.0,Investment,2023,1,20,4,Large
461,21,2023-01-20 04:00:00,4359.0,Purchase,2023,1,20,4,Large
462,110,2023-01-20 05:00:00,3099.0,Bill Payment,2023,1,20,4,Large
463,606,2023-01-20 06:00:00,59.0,Loan Payment,2023,1,20,4,Small
464,394,2023-01-20 07:00:00,524.0,Loan Payment,2023,1,20,4,Medium
465,410,2023-01-20 08:00:00,2801.0,Loan Payment,2023,1,20,4,Large
466,987,2023-01-20 09:00:00,2788.0,Loan Payment,2023,1,20,4,Large
467,648,2023-01-20 10:00:00,2628.0,Purchase,2023,1,20,4,Large
468,743,2023-01-20 11:00:00,1847.0,Purchase,2023,1,20,4,Large
469,8,2023-01-20 12:00:00,4681.0,Loan Payment,2023,1,20,4,Large
470,444,2023-01-20 13:00:00,1175.0,Purchase,2023,1,20,4,Medium
471,328,2023-01-20 14:00:00,2259.0,Investment,2023,1,20,4,Large
472,887,2023-01-20 15:00:00,424.0,Purchase,2023,1,20,4,Small
473,290,2023-01-20 16:00:00,2278.0,Investment,2023,1,20,4,Large
474,763,2023-01-20 17:00:00,1114.0,Investment,2023,1,20,4,Medium
475,511,2023-01-20 18:00:00,4868.0,Purchase,2023,1,20,4,Large
476,912,2023-01-20 19:00:00,4668.0,Loan Payment,2023,1,20,4,Large
477,361,2023-01-20 20:00:00,3366.0,Investment,2023,1,20,4,Large
478,909,2023-01-20 21:00:00,2426.0,Purchase,2023,1,20,4,Large
479,599,2023-01-20 22:00:00,1944.0,Bill Payment,2023,1,20,4,Large
480,716,2023-01-20 23:00:00,213.0,Loan Payment,2023,1,20,4,Small
481,219,2023-01-21 00:00:00,78.0,Bill Payment,2023,1,21,5,Small
482,406,2023-01-21 01:00:00,525.0,Investment,2023,1,21,5,Medium
483,992,2023-01-21 02:00:00,3573.0,Bill Payment,2023,1,21,5,Large
484,753,2023-01-21 03:00:00,4466.0,Purchase,2023,1,21,5,Large
485,923,2023-01-21 04:00:00,1474.0,Loan Payment,2023,1,21,5,Medium
486,832,2023-01-21 05:00:00,1662.0,Investment,2023,1,21,5,Large
487,770,2023-01-21 06:00:00,716.0,Purchase,2023,1,21,5,Medium
488,621,2023-01-21 07:00:00,1635.0,Loan Payment,2023,1,21,5,Large
489,768,2023-01-21 08:00:00,4762.0,Investment,2023,1,21,5,Large
490,993,2023-01-21 09:00:00,3795.0,Investment,2023,1,21,5,Large
491,794,2023-01-21 10:00:00,1355.0,Investment,2023,1,21,5,Medium
492,220,2023-01-21 11:00:00,353.0,Investment,2023,1,21,5,Small
493,595,2023-01-21 12:00:00,3796.0,Bill Payment,2023,1,21,5,Large
494,107,2023-01-21 13:00:00,545.0,Bill Payment,2023,1,21,5,Medium
495,581,2023-01-21 14:00:00,364.0,Bill Payment,2023,1,21,5,Small
496,609,2023-01-21 15:00:00,3552.0,Investment,2023,1,21,5,Large
497,724,2023-01-21 16:00:00,2481.5,Bill Payment,2023,1,21,5,Large
498,286,2023-01-21 17:00:00,1355.0,Loan Payment,2023,1,21,5,Medium
499,749,2023-01-21 18:00:00,3019.0,Investment,2023,1,21,5,Large
500,8,2023-01-21 19:00:00,536.0,Loan Payment,2023,1,21,5,Medium
501,806,2023-01-21 20:00:00,940.0,Loan Payment,2023,1,21,5,Medium
502,189,2023-01-21 21:00:00,2766.0,Bill Payment,2023,1,21,5,Large
503,81,2023-01-21 22:00:00,2292.0,Investment,2023,1,21,5,Large
504,108,2023-01-21 23:00:00,1956.0,Bill Payment,2023,1,21,5,Large
505,321,2023-01-22 00:00:00,3937.0,Bill Payment,2023,1,22,6,Large
506,579,2023-01-22 01:00:00,2551.0,Bill Payment,2023,1,22,6,Large
507,686,2023-01-22 02:00:00,1926.0,Investment,2023,1,22,6,Large
508,346,2023-01-22 03:00:00,3370.0,Investment,2023,1,22,6,Large
509,863,2023-01-22 04:00:00,1603.0,Bill Payment,2023,1,22,6,Large
510,328,2023-01-22 05:00:00,2935.0,Loan Payment,2023,1,22,6,Large
511,555,2023-01-22 06:00:00,3635.0,Loan Payment,2023,1,22,6,Large
512,699,2023-01-22 07:00:00,1233.0,Investment,2023,1,22,6,Medium
513,302,2023-01-22 08:00:00,1969.0,Purchase,2023,1,22,6,Large
514,200,2023-01-22 09:00:00,975.0,Bill Payment,2023,1,22,6,Medium
515,893,2023-01-22 10:00:00,3688.0,Bill Payment,2023,1,22,6,Large
516,419,2023-01-22 11:00:00,4322.0,Purchase,2023,1,22,6,Large
517,39,2023-01-22 12:00:00,632.0,Investment,2023,1,22,6,Medium
518,732,2023-01-22 13:00:00,4458.0,Loan Payment,2023,1,22,6,Large
519,307,2023-01-22 14:00:00,4797.0,Investment,2023,1,22,6,Large
520,4,2023-01-22 15:00:00,4736.0,Loan Payment,2023,1,22,6,Large
521,633,2023-01-22 16:00:00,2382.0,Loan Payment,2023,1,22,6,Large
522,848,2023-01-22 17:00:00,2958.0,Investment,2023,1,22,6,Large
523,77,2023-01-22 18:00:00,3309.0,Bill Payment,2023,1,22,6,Large
524,468,2023-01-22 19:00:00,1178.0,Bill Payment,2023,1,22,6,Medium
525,179,2023-01-22 20:00:00,4759.0,Bill Payment,2023,1,22,6,Large
526,645,2023-01-22 21:00:00,401.0,Loan Payment,2023,1,22,6,Small
527,823,2023-01-22 22:00:00,3819.0,Bill Payment,2023,1,22,6,Large
528,741,2023-01-22 23:00:00,2417.0,Loan Payment,2023,1,22,6,Large
529,276,2023-01-23 00:00:00,4874.0,Bill Payment,2023,1,23,0,Large
530,152,2023-01-23 01:00:00,4902.0,Investment,2023,1,23,0,Large
531,164,2023-01-23 02:00:00,4270.0,Purchase,2023,1,23,0,Large
532,290,2023-01-23 03:00:00,4838.0,Loan Payment,2023,1,23,0,Large
533,378,2023-01-23 04:00:00,590.0,Investment,2023,1,23,0,Medium
534,621,2023-01-23 05:00:00,830.0,Loan Payment,2023,1,23,0,Medium
535,638,2023-01-23 06:00:00,1257.0,Loan Payment,2023,1,23,0,Medium
536,752,2023-01-23 07:00:00,133.0,Investment,2023,1,23,0,Small
537,310,2023-01-23 08:00:00,4449.0,Bill Payment,2023,1,23,0,Large
538,930,2023-01-23 09:00:00,1884.0,Loan Payment,2023,1,23,0,Large
539,979,2023-01-23 10:00:00,533.0,Purchase,2023,1,23,0,Medium
540,913,2023-01-23 11:00:00,3133.0,Purchase,2023,1,23,0,Large
541,389,2023-01-23 12:00:00,4234.0,Investment,2023,1,23,0,Large
542,857,2023-01-23 13:00:00,3208.0,Purchase,2023,1,23,0,Large
543,658,2023-01-23 14:00:00,2795.0,Investment,2023,1,23,0,Large
544,764,2023-01-23 15:00:00,2128.0,Investment,2023,1,23,0,Large
545,183,2023-01-23 16:00:00,1220.0,Loan Payment,2023,1,23,0,Medium
546,821,2023-01-23 17:00:00,1036.0,Investment,2023,1,23,0,Medium
547,306,2023-01-23 18:00:00,4127.0,Investment,2023,1,23,0,Large
548,72,2023-01-23 19:00:00,4271.0,Bill Payment,2023,1,23,0,Large
549,219,2023-01-23 20:00:00,507.0,Loan Payment,2023,1,23,0,Medium
550,719,2023-01-23 21:00:00,4539.0,Purchase,2023,1,23,0,Large
551,173,2023-01-23 22:00:00,2815.0,Bill Payment,2023,1,23,0,Large
552,653,2023-01-23 23:00:00,4942.0,Bill Payment,2023,1,23,0,Large
553,272,2023-01-24 00:00:00,1703.0,Loan Payment,2023,1,24,1,Large
554,726,2023-01-24 01:00:00,4768.0,Loan Payment,2023,1,24,1,Large
555,468,2023-01-24 02:00:00,734.0,Bill Payment,2023,1,24,1,Medium
556,269,2023-01-24 03:00:00,385.0,Loan Payment,2023,1,24,1,Small
557,20,2023-01-24 04:00:00,4408.0,Loan Payment,2023,1,24,1,Large
558,578,2023-01-24 05:00:00,2462.0,Investment,2023,1,24,1,Large
559,995,2023-01-24 06:00:00,3869.0,Loan Payment,2023,1,24,1,Large
560,815,2023-01-24 07:00:00,1696.0,Investment,2023,1,24,1,Large
561,503,2023-01-24 08:00:00,4813.0,Bill Payment,2023,1,24,1,Large
562,147,2023-01-24 09:00:00,266.0,Bill Payment,2023,1,24,1,Small
563,429,2023-01-24 10:00:00,4504.0,Purchase,2023,1,24,1,Large
564,165,2023-01-24 11:00:00,3610.0,Loan Payment,2023,1,24,1,Large
565,890,2023-01-24 12:00:00,60.0,Bill Payment,2023,1,24,1,Small
566,310,2023-01-24 13:00:00,604.0,Investment,2023,1,24,1,Medium
567,518,2023-01-24 14:00:00,4923.0,Bill Payment,2023,1,24,1,Large
568,14,2023-01-24 15:00:00,4741.0,Loan Payment,2023,1,24,1,Large
569,132,2023-01-24 16:00:00,3883.0,Purchase,2023,1,24,1,Large
570,854,2023-01-24 17:00:00,2481.5,Purchase,2023,1,24,1,Large
571,755,2023-01-24 18:00:00,1082.0,Bill Payment,2023,1,24,1,Medium
572,439,2023-01-24 19:00:00,1486.0,Purchase,2023,1,24,1,Medium
573,743,2023-01-24 20:00:00,4880.0,Loan Payment,2023,1,24,1,Large
574,740,2023-01-24 21:00:00,3030.0,Loan Payment,2023,1,24,1,Large
575,674,2023-01-24 22:00:00,1674.0,Purchase,2023,1,24,1,Large
576,795,2023-01-24 23:00:00,4502.0,Investment,2023,1,24,1,Large
577,263,2023-01-25 00:00:00,2740.0,Purchase,2023,1,25,2,Large
578,643,2023-01-25 01:00:00,1405.0,Purchase,2023,1,25,2,Medium
579,943,2023-01-25 02:00:00,3907.0,Bill Payment,2023,1,25,2,Large
580,225,2023-01-25 03:00:00,4634.0,Investment,2023,1,25,2,Large
581,258,2023-01-25 04:00:00,4790.0,Purchase,2023,1,25,2,Large
582,234,2023-01-25 05:00:00,4055.0,Bill Payment,2023,1,25,2,Large
583,336,2023-01-25 06:00:00,2670.0,Bill Payment,2023,1,25,2,Large
584,409,2023-01-25 07:00:00,2243.0,Bill Payment,2023,1,25,2,Large
585,828,2023-01-25 08:00:00,3332.0,Loan Payment,2023,1,25,2,Large
586,975,2023-01-25 09:00:00,2481.5,Bill Payment,2023,1,25,2,Large
587,24,2023-01-25 10:00:00,4228.0,Bill Payment,2023,1,25,2,Large
588,271,2023-01-25 11:00:00,2111.0,Loan Payment,2023,1,25,2,Large
589,95,2023-01-25 12:00:00,1316.0,Loan Payment,2023,1,25,2,Medium
590,142,2023-01-25 13:00:00,1647.0,Bill Payment,2023,1,25,2,Large
591,694,2023-01-25 14:00:00,1150.0,Purchase,2023,1,25,2,Medium
592,718,2023-01-25 15:00:00,625.0,Investment,2023,1,25,2,Medium
593,902,2023-01-25 16:00:00,4662.0,Loan Payment,2023,1,25,2,Large
594,974,2023-01-25 17:00:00,4219.0,Investment,2023,1,25,2,Large
595,81,2023-01-25 18:00:00,1576.0,Loan Payment,2023,1,25,2,Large
596,274,2023-01-25 19:00:00,986.0,Bill Payment,2023,1,25,2,Medium
597,276,2023-01-25 20:00:00,4806.0,Loan Payment,2023,1,25,2,Large
598,883,2023-01-25 21:00:00,1326.0,Bill Payment,2023,1,25,2,Medium
599,958,2023-01-25 22:00:00,2349.0,Investment,2023,1,25,2,Large
600,465,2023-01-25 23:00:00,4366.0,Purchase,2023,1,25,2,Large
601,208,2023-01-26 00:00:00,2106.0,Bill Payment,2023,1,26,3,Large
602,296,2023-01-26 01:00:00,388.0,Investment,2023,1,26,3,Small
603,39,2023-01-26 02:00:00,3475.0,Investment,2023,1,26,3,Large
604,948,2023-01-26 03:00:00,2281.0,Loan Payment,2023,1,26,3,Large
605,288,2023-01-26 04:00:00,1056.0,Bill Payment,2023,1,26,3,Medium
606,124,2023-01-26 05:00:00,1017.0,Investment,2023,1,26,3,Medium
607,876,2023-01-26 06:00:00,119.0,Purchase,2023,1,26,3,Small
608,969,2023-01-26 07:00:00,2781.0,Loan Payment,2023,1,26,3,Large
609,283,2023-01-26 08:00:00,3893.0,Loan Payment,2023,1,26,3,Large
610,878,2023-01-26 09:00:00,2610.0,Investment,2023,1,26,3,Large
611,180,2023-01-26 10:00:00,3253.0,Bill Payment,2023,1,26,3,Large
612,97,2023-01-26 11:00:00,1015.0,Loan Payment,2023,1,26,3,Medium
614,74,2023-01-26 13:00:00,315.0,Investment,2023,1,26,3,Small
615,447,2023-01-26 14:00:00,968.0,Investment,2023,1,26,3,Medium
616,785,2023-01-26 15:00:00,963.0,Bill Payment,2023,1,26,3,Medium
617,497,2023-01-26 16:00:00,2678.0,Purchase,2023,1,26,3,Large
618,561,2023-01-26 17:00:00,3548.0,Loan Payment,2023,1,26,3,Large
619,484,2023-01-26 18:00:00,2687.0,Investment,2023,1,26,3,Large
620,849,2023-01-26 19:00:00,1640.0,Purchase,2023,1,26,3,Large
621,722,2023-01-26 20:00:00,1801.0,Purchase,2023,1,26,3,Large
622,116,2023-01-26 21:00:00,2613.0,Bill Payment,2023,1,26,3,Large
623,535,2023-01-26 22:00:00,1981.0,Bill Payment,2023,1,26,3,Large
624,98,2023-01-26 23:00:00,76.0,Bill Payment,2023,1,26,3,Small
625,328,2023-01-27 00:00:00,844.0,Purchase,2023,1,27,4,Medium
626,909,2023-01-27 01:00:00,215.0,Loan Payment,2023,1,27,4,Small
627,407,2023-01-27 02:00:00,2843.0,Bill Payment,2023,1,27,4,Large
628,313,2023-01-27 03:00:00,4260.0,Loan Payment,2023,1,27,4,Large
629,702,2023-01-27 04:00:00,1724.0,Bill Payment,2023,1,27,4,Large
630,694,2023-01-27 05:00:00,1542.0,Purchase,2023,1,27,4,Large
631,148,2023-01-27 06:00:00,3155.0,Loan Payment,2023,1,27,4,Large
632,342,2023-01-27 07:00:00,3130.0,Loan Payment,2023,1,27,4,Large
633,495,2023-01-27 08:00:00,717.0,Purchase,2023,1,27,4,Medium
634,948,2023-01-27 09:00:00,188.0,Loan Payment,2023,1,27,4,Small
635,23,2023-01-27 10:00:00,122.0,Purchase,2023,1,27,4,Small
636,105,2023-01-27 11:00:00,766.0,Purchase,2023,1,27,4,Medium
637,675,2023-01-27 12:00:00,906.0,Investment,2023,1,27,4,Medium
638,579,2023-01-27 13:00:00,2878.0,Bill Payment,2023,1,27,4,Large
639,802,2023-01-27 14:00:00,168.0,Investment,2023,1,27,4,Small
640,801,2023-01-27 15:00:00,795.0,Purchase,2023,1,27,4,Medium
641,558,2023-01-27 16:00:00,1813.0,Purchase,2023,1,27,4,Large
642,593,2023-01-27 17:00:00,1849.0,Loan Payment,2023,1,27,4,Large
643,941,2023-01-27 18:00:00,3178.0,Purchase,2023,1,27,4,Large
644,659,2023-01-27 19:00:00,2308.0,Purchase,2023,1,27,4,Large
645,222,2023-01-27 20:00:00,4088.0,Purchase,2023,1,27,4,Large
646,855,2023-01-27 21:00:00,1552.0,Bill Payment,2023,1,27,4,Large
647,15,2023-01-27 22:00:00,4218.0,Investment,2023,1,27,4,Large
648,891,2023-01-27 23:00:00,4364.0,Investment,2023,1,27,4,Large
649,633,2023-01-28 00:00:00,2164.0,Bill Payment,2023,1,28,5,Large
650,78,2023-01-28 01:00:00,584.0,Bill Payment,2023,1,28,5,Medium
651,322,2023-01-28 02:00:00,3048.0,Bill Payment,2023,1,28,5,Large
652,807,2023-01-28 03:00:00,1391.0,Investment,2023,1,28,5,Medium
653,241,2023-01-28 04:00:00,1232.0,Investment,2023,1,28,5,Medium
654,18,2023-01-28 05:00:00,2484.0,Purchase,2023,1,28,5,Large
655,768,2023-01-28 06:00:00,1511.0,Investment,2023,1,28,5,Large
656,454,2023-01-28 07:00:00,868.0,Loan Payment,2023,1,28,5,Medium
657,443,2023-01-28 08:00:00,3584.0,Investment,2023,1,28,5,Large
658,928,2023-01-28 09:00:00,3739.0,Bill Payment,2023,1,28,5,Large
659,277,2023-01-28 10:00:00,2975.0,Investment,2023,1,28,5,Large
660,424,2023-01-28 11:00:00,3201.0,Purchase,2023,1,28,5,Large
661,476,2023-01-28 12:00:00,1606.0,Investment,2023,1,28,5,Large
662,27,2023-01-28 13:00:00,1571.0,Bill Payment,2023,1,28,5,Large
663,514,2023-01-28 14:00:00,2532.0,Loan Payment,2023,1,28,5,Large
664,865,2023-01-28 15:00:00,2609.0,Bill Payment,2023,1,28,5,Large
665,464,2023-01-28 16:00:00,2401.0,Loan Payment,2023,1,28,5,Large
666,807,2023-01-28 17:00:00,2685.0,Purchase,2023,1,28,5,Large
667,982,2023-01-28 18:00:00,2193.0,Purchase,2023,1,28,5,Large
668,824,2023-01-28 19:00:00,286.0,Investment,2023,1,28,5,Small
669,363,2023-01-28 20:00:00,3892.0,Purchase,2023,1,28,5,Large
670,383,2023-01-28 21:00:00,3614.0,Purchase,2023,1,28,5,Large
671,751,2023-01-28 22:00:00,2088.0,Bill Payment,2023,1,28,5,Large
672,525,2023-01-28 23:00:00,4352.0,Bill Payment,2023,1,28,5,Large
673,382,2023-01-29 00:00:00,4516.0,Investment,2023,1,29,6,Large
674,184,2023-01-29 01:00:00,4087.0,Investment,2023,1,29,6,Large
675,194,2023-01-29 02:00:00,4178.0,Investment,2023,1,29,6,Large
676,462,2023-01-29 03:00:00,1130.0,Investment,2023,1,29,6,Medium
677,56,2023-01-29 04:00:00,2481.5,Bill Payment,2023,1,29,6,Large
678,230,2023-01-29 05:00:00,2533.0,Investment,2023,1,29,6,Large
679,489,2023-01-29 06:00:00,3380.0,Investment,2023,1,29,6,Large
680,28,2023-01-29 07:00:00,4392.0,Purchase,2023,1,29,6,Large
681,832,2023-01-29 08:00:00,1918.0,Investment,2023,1,29,6,Large
682,583,2023-01-29 09:00:00,3530.0,Loan Payment,2023,1,29,6,Large
683,722,2023-01-29 10:00:00,4317.0,Purchase,2023,1,29,6,Large
684,960,2023-01-29 11:00:00,4506.0,Bill Payment,2023,1,29,6,Large
685,184,2023-01-29 12:00:00,4760.0,Loan Payment,2023,1,29,6,Large
686,425,2023-01-29 13:00:00,3115.0,Investment,2023,1,29,6,Large
687,375,2023-01-29 14:00:00,507.0,Purchase,2023,1,29,6,Medium
688,868,2023-01-29 15:00:00,3597.0,Investment,2023,1,29,6,Large
689,41,2023-01-29 16:00:00,4203.0,Purchase,2023,1,29,6,Large
690,484,2023-01-29 17:00:00,2423.0,Investment,2023,1,29,6,Large
691,260,2023-01-29 18:00:00,3810.0,Loan Payment,2023,1,29,6,Large
692,441,2023-01-29 19:00:00,472.0,Bill Payment,2023,1,29,6,Small
